Country,Date,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Crisis
GR,1974.25,0.374950737,0.322657478,0.360387172,0.560464161,0.60529394,0.450736995,0.622418098,0.991813804,0.115714767,0.107611722,0
GR,1974.5,0.004417449,0.160546953,0.380077437,0.113200926,0.726481619,0.088644766,0.824683304,0.856761897,0.576652338,0.708201138,0
GR,1974.75,0.696367901,0.922009037,0.749207499,0.938493702,0.752239475,0.952642441,0.853864334,0.955492645,0.786418653,0.906146775,0
GR,1975,0.072967701,0.794786756,0.070765727,0.91574322,0.940707666,0.669589358,0.966815235,0.399522595,0.065387184,0.730462136,0
GR,1975.25,0.861125222,0.662959527,0.105351755,0.653184606,0.240646904,0.813508836,0.864773957,0.061688678,0.863145657,0.624047019,0
GR,1975.5,0.241498702,0.513705857,0.076422974,0.185021195,0.095751123,0.663115233,0.072640462,0.765758775,0.964170086,0.112169948,0
GR,1975.75,0.738547402,0.963678172,0.360431402,0.376452368,0.302503621,0.189282511,0.382416704,0.256913748,0.276954147,0.008873705,0
GR,1976,0.972074615,0.738039199,0.484373886,0.968113848,0.55265653,0.516700696,0.747449884,0.434152489,0.780740384,0.947869703,0
GR,1976.25,0.753292193,0.843385507,0.362938516,0.730478081,0.198084247,0.643977778,0.833073448,0.618360248,0.97753739,0.033610689,0
GR,1976.5,0.959480427,0.459580232,0.619042998,0.589579749,0.989996395,0.309507154,0.579646181,0.856099783,0.912263559,0.577650522,0
GR,1976.75,0.518588425,0.434735499,0.697788062,0.655513282,0.483988764,0.976477926,0.459706002,0.097206593,0.692693316,0.894709715,0
GR,1977,0.490636754,0.097581616,0.585987145,0.893507175,0.838531526,0.479870315,0.690792375,0.115361674,0.682569513,0.524874703,0
GR,1977.25,0.484598037,0.726470644,0.933759032,0.2765079,0.126783458,0.541905193,0.438859118,0.736642686,0.498944071,0.734134196,0
GR,1977.5,0.722529603,0.766069006,0.626718568,0.043519199,0.406015314,0.534885072,0.316254605,0.165899281,0.851488212,0.701984629,0
GR,1977.75,0.975968504,0.892153817,0.136131034,0.92405617,0.650183079,0.106580391,0.71459793,0.709262919,0.392676311,0.8385843,0
GR,1978,0.491219949,0.569385011,0.46981384,0.263564026,0.625132008,0.64926014,0.802427916,0.545484164,0.810793749,0.642190044,0
GR,1978.25,0.692168924,0.587374708,0.661206228,0.803160672,0.172991708,0.570199356,0.522941792,0.692568838,0.865720649,0.707010844,0
GR,1978.5,0.464675477,0.639068604,0.031403216,0.394143538,0.496624172,0.061854983,0.544188989,0.795102757,0.807716679,0.276434267,0
GR,1978.75,0.492619476,0.110415277,0.550178528,0.045723164,0.993258106,0.761749023,0.439609668,0.08585739,0.311498651,0.999087004,0
GR,1979,0.146543361,0.774621594,0.171053129,0.105428103,0.519287576,0.581171993,0.506063581,0.746791636,0.202963474,0.226220962,0
GR,1979.25,0.735671026,0.461129592,0.422010214,0.879108135,0.924844304,0.710248243,0.750954872,0.539407128,0.26959263,0.15831643,0
GR,1979.5,0.101667159,0.608413719,0.131099798,0.404752792,0.914252975,0.098667908,0.937792556,0.319401074,0.042451526,0.331690127,0
GR,1979.75,0.896121951,0.348431339,0.797921835,0.03020131,0.256318993,0.025505593,0.787330266,0.650299036,0.345404352,0.246047801,0
GR,1980,0.013008052,0.411483135,0.542601443,0.627526856,0.84472819,0.496257936,0.608211766,0.124682761,0.096010806,0.776661691,0
GR,1980.25,0.989916461,0.209021041,0.722569201,0.133898178,0.131308067,0.769004798,0.31055064,0.183064571,0.046915295,0.864935943,0
GR,1980.5,0.648685502,0.304201447,0.556246534,0.691525228,0.338947926,0.597624892,0.323241427,0.49748925,0.406803761,0.889348669,0
GR,1980.75,0.798863089,0.281174559,0.9739003,0.620055428,0.74774376,0.842223521,0.278527727,0.002987274,0.087304436,0.425867463,0
GR,1981,0.323254256,0.703590563,0.652714763,0.989276583,0.40960897,0.506167742,0.732721379,0.008510453,0.180441863,0.79492941,0
GR,1981.25,0.748714073,0.183475919,0.934046811,0.131032475,0.30042761,0.803737682,0.25252053,0.176047729,0.84029748,0.220683597,0
GR,1981.5,0.522873469,0.004889253,0.050545575,0.344916805,0.992484998,0.648931716,0.741572983,0.7758569,0.262284363,0.05823971,0
GR,1981.75,0.421012839,0.299499992,0.52323683,0.446517866,0.414123007,0.056951241,0.44812449,0.204824897,0.050672669,0.235601346,0
GR,1982,0.082609419,0.630796307,0.776425204,0.858299527,0.070564693,0.34056123,0.296643342,0.004777662,0.648171002,0.296252212,0
GR,1982.25,0.918269168,0.988941551,0.062906914,0.025599295,0.542756862,0.075932001,0.267669788,0.19477079,0.789596368,0.735842142,0
GR,1982.5,0.322043626,0.119785247,0.5903531,0.043421532,0.954515566,0.826901992,0.793299092,0.554825952,0.48293681,0.313367291,0
GR,1982.75,0.658073265,0.481450385,0.962140811,0.511529649,0.658286896,0.492344075,0.958232519,0.93672415,0.46286384,0.876474432,0
GR,1983,0.61933322,0.091178486,0.044234363,0.363043981,0.483652951,0.770961733,0.530792549,0.235336471,0.160844213,0.640482672,0
GR,1983.25,0.634407469,0.902292491,0.522262522,0.860290896,0.048288114,0.823485596,0.508813601,0.034385231,0.278935447,0.398533872,0
GR,1983.5,0.568445215,0.388276606,0.391032926,0.211576729,0.309680097,0.318819531,0.325112588,0.28117289,0.329335444,0.384423062,0
GR,1983.75,0.36521365,0.265701954,0.677801258,0.426210475,0.821574383,0.956386726,0.880748907,0.729554481,0.995475207,0.539331605,0
GR,1984,0.753832904,0.791692018,0.669916245,0.464672084,0.410320173,0.56429984,0.437685705,0.528040409,0.662250489,0.413628038,0
GR,1984.25,0.194832,0.20418412,0.194775687,0.106045447,0.797360872,0.692159078,0.537284313,0.032106377,0.780145201,0.864244066,0
GR,1984.5,0.94423385,0.781594718,0.925418585,0.806133849,0.996907918,0.175645115,0.023441957,0.430611835,0.198371929,0.814688355,0
GR,1984.75,0.050043321,0.27216412,0.492854738,0.320881087,0.361903674,0.235793101,0.045835515,0.121044401,0.058872263,0.5067259,0
GR,1985,0.317330445,0.06386495,0.396520459,0.088895413,0.978519266,0.625496484,0.371422728,0.134409949,0.252555147,0.962592493,0
GR,1985.25,0.440943179,0.97903312,0.405744023,0.081725251,0.226927585,0.549494562,0.560311161,0.857032889,0.345985204,0.593725542,0
GR,1985.5,0.274156092,0.283997936,0.746919707,0.786572944,0.080014551,0.440142948,0.980986531,0.145367071,0.323990039,0.155365265,0
GR,1985.75,0.787883793,0.007551776,0.146095896,0.64594205,0.527716724,0.08351376,0.014710075,0.246478831,0.365540453,0.740980373,0
GR,1986,0.582449466,0.785474296,0.815288494,0.162885277,0.190686785,0.605959322,0.311718058,0.92110318,0.32304545,0.403059935,0
GR,1986.25,0.113910568,0.792955707,0.849378094,0.222955894,0.225794062,0.531340028,0.869039088,0.218403026,0.792848596,0.161000697,0
GR,1986.5,0.714771711,0.824897393,0.093071267,0.762962037,0.170189659,0.925177243,0.803669608,0.742016756,0.558812098,0.988105444,0
GR,1986.75,0.912884304,0.704514367,0.240417937,0.10613376,0.796498861,0.518993582,0.712812809,0.879017583,0.301404126,0.872341437,0
GR,1987,0.795479101,0.478433769,0.520205004,0.691674697,0.365066365,0.70649506,0.81661031,0.277508114,0.590338741,0.49437641,0
GR,1987.25,0.693656707,0.326056741,0.539061099,0.975484412,0.923635766,0.697170903,0.462928456,0.258349742,0.584299731,0.804455237,0
GR,1987.5,0.367294858,0.501514496,0.105429445,0.582064717,0.162061941,0.381218547,0.946256944,0.417235201,0.197335149,0.353988439,0
GR,1987.75,0.666222018,0.585304845,0.41162807,0.647529696,0.299440913,0.051098205,0.573642158,0.073823844,0.47025436,0.879023815,0
GR,1988,0.016497031,0.528193589,0.25884784,0.693205064,0.149303849,0.264060601,0.870924644,0.388695045,0.734285722,0.737019988,0
GR,1988.25,0.84805059,0.959002476,0.03971646,0.492663753,0.697399708,0.752304282,0.725101742,0.999015536,0.269198149,0.360871402,0
GR,1988.5,0.011748128,0.493513209,0.940687499,0.139953585,0.799306901,0.009010948,0.756596594,0.291973511,0.04383133,0.494248983,0
GR,1988.75,0.718961733,0.154298405,0.404373309,0.300115147,0.298571,0.684610551,0.961298162,0.216649693,0.125122287,0.69339757,0
GR,1989,0.005091011,0.48316611,0.141640235,0.045188196,0.560765017,0.387003414,0.979330854,0.653381253,0.34085935,0.44574551,0
GR,1989.25,0.952152464,0.457808407,0.586902947,0.80279212,0.336659712,0.675420165,0.819044046,0.14615348,0.18957901,0.16170385,0
GR,1989.5,0.272682697,0.498992354,0.26615821,0.94608908,0.512148893,0.75046543,0.701540633,0.938066668,0.139131413,0.981218601,0
GR,1989.75,0.765857185,0.496094874,0.008022881,0.529565295,0.821845636,0.546840962,0.336762202,0.502963148,0.316494777,0.451675007,0
GR,1990,0.95420692,0.388350506,0.063814816,0.117916742,0.908819159,0.336468915,0.996959863,0.870216905,0.920297979,0.077346544,0
GR,1990.25,0.579958697,0.99086102,0.552553559,0.035546448,0.650887436,0.756377334,0.447529912,0.667567993,0.32834731,0.420167016,0
GR,1990.5,0.233995617,0.562828565,0.947671037,0.92157286,0.920563288,0.185814009,0.875646153,0.406811057,0.015433229,0.068614947,0
GR,1990.75,0.276623532,0.422938955,0.943733856,0.074771902,0.089935058,0.568017213,0.620782025,0.97668,0.561751464,0.864045528,0
GR,1991,0.208275919,0.876903901,0.222360577,0.095687929,0.26865926,0.316322341,0.809744683,0.633499697,0.295658244,0.146785928,0
GR,1991.25,0.320208889,0.592159727,0.351461389,0.563948836,0.838700343,0.956243544,0.295818697,0.390795381,0.20846588,0.044173141,0
GR,1991.5,0.904438931,0.061882366,0.105766276,0.83552431,0.297868251,0.759023984,0.660676906,0.962349849,0.486352802,0.47238465,0
GR,1991.75,0.031843673,0.360583269,0.965673376,0.900634399,0.665111416,0.352658597,0.395938719,0.112870492,0.885049124,0.837203706,0
GR,1992,0.443910559,0.60851418,0.898011862,0.848286006,0.264023242,0.191167299,0.063581735,0.447299948,0.013773091,0.976317923,0
GR,1992.25,0.224560456,0.163136125,0.042952308,0.103282641,0.912317416,0.766228557,0.714200133,0.238114587,0.660382803,0.670697888,0
GR,1992.5,0.738500975,0.051084254,0.580987321,0.021278108,0.977673116,0.665359819,0.815417678,0.697287928,0.841815634,0.667798851,0
GR,1992.75,0.670378674,0.737799678,0.578313061,0.946729265,0.997877002,0.209587213,0.933939436,0.179012386,0.06780517,0.888244696,0
GR,1993,0.854851787,0.470834538,0.85406836,0.950820533,0.519701827,0.679361812,0.783480346,0.951470456,0.95099243,0.025540335,0
GR,1993.25,0.692363729,0.541155574,0.147939715,0.07278715,0.080269125,0.879932057,0.304261377,0.761690389,0.076786546,0.111173139,0
GR,1993.5,0.709565152,0.407623822,0.013381729,0.450465245,0.926349691,0.699746392,0.69273232,0.800621648,0.610417925,0.566724842,0
GR,1993.75,0.387635055,0.265482621,0.361758353,0.100103299,0.509096605,0.499885026,0.878198913,0.291093603,0.480564702,0.719633695,0
GR,1994,0.569502787,0.281850299,0.113509079,0.057615175,0.113661145,0.558154974,0.046275663,0.238366833,0.042137282,0.193297116,0
GR,1994.25,0.289765735,0.631521789,0.043880712,0.001714482,0.893666636,0.100569802,0.603803745,0.220066209,0.976702054,0.211544414,0
GR,1994.5,0.407903281,0.980947409,0.712185668,0.072029902,0.448926214,0.556541368,0.857812869,0.187299473,0.117431087,0.718423694,0
GR,1994.75,0.533239953,0.535614711,0.648812467,0.874949599,0.1977968,0.505758449,0.832022001,0.51882931,0.076293949,0.392722609,0
GR,1995,0.916381554,0.163486711,0.54855847,0.889127389,0.439928285,0.748224666,0.291267143,0.281914845,0.550390379,0.028079368,0
GR,1995.25,0.852545867,0.872786064,0.002587652,0.467222699,0.234140455,0.071471517,0.564727644,0.147598363,0.892579127,0.679982491,0
GR,1995.5,0.783514709,0.283047899,0.539124665,0.198978009,0.723958159,0.119597048,0.74791048,0.599825659,0.939538947,0.253864699,0
GR,1995.75,0.649106795,0.950680017,0.701204387,0.249329142,0.394557044,0.040964963,0.546400157,0.482215987,0.059037162,0.795017634,0
GR,1996,0.425535007,0.193241756,0.297244357,0.59893909,0.241956877,0.946986222,0.729950599,0.591047676,0.694266435,0.085649319,0
GR,1996.25,0.357936237,0.492526784,0.805736604,0.210388394,0.14650057,0.264998846,0.576920296,0.671338036,0.948135928,0.970270549,0
GR,1996.5,0.059914886,0.985693329,0.120976011,0.840529579,0.834628328,0.411400731,0.135905831,0.429127112,0.621918777,0.29541026,0
GR,1996.75,0.17577982,0.580697364,0.033737368,0.335827784,0.18374713,0.334675291,0.277655518,0.201287247,0.238082933,0.24031731,0
GR,1997,0.973657445,0.76338009,0.774897957,0.941728414,0.61712077,0.245338206,0.290904092,0.031812284,0.273938992,0.50457678,0
GR,1997.25,0.992137112,0.082921249,0.945576566,0.3127246,0.275443684,0.382933419,0.369104391,0.061147828,0.078797839,0.756592533,0
GR,1997.5,0.043628472,0.676089801,0.893507276,0.81291228,0.785005661,0.486599322,0.752621689,0.521777215,0.608960514,0.138855315,0
GR,1997.75,0.159853162,0.979489459,0.104844786,0.986335321,0.791970957,0.354781218,0.717823004,0.69117644,0.234546182,0.544212502,0
GR,1998,0.630623209,0.013522773,0.111601846,0.676392241,0.414597399,0.022644082,0.099684672,0.625004821,0.412027696,0.265957416,0
GR,1998.25,0.780244575,0.907941064,0.31948477,0.904259783,0.21285421,0.017648798,0.251242726,0.998781227,0.573759868,0.052331716,0
GR,1998.5,0.801562546,0.954519988,0.203970466,0.332063783,0.599211788,0.512476805,0.509912772,0.896055096,0.4950891,0.448978361,0
GR,1998.75,0.397245412,0.738028913,0.538862825,0.228901996,0.447557982,0.554022523,0.351295287,0.385878633,0.895709813,0.99548618,0
GR,1999,0.487096201,0.282332327,0.557008409,0.539749888,0.781117647,0.294078623,0.969361069,0.176755987,0.14264658,0.758942774,0
GR,1999.25,0.079739216,0.127490889,0.627111144,0.173869424,0.694900106,0.995159563,0.661877686,0.545204486,0.561109799,0.827402834,0
GR,1999.5,0.445050088,0.332607007,0.225321106,0.203103754,0.842728202,0.877802308,0.393639283,0.180621086,0.388578139,0.05682038,0
GR,1999.75,0.288156357,0.662379821,0.204993739,0.629209341,0.253005717,0.10797308,0.146688849,0.611881545,0.444668729,0.867791876,0
GR,2000,0.017117741,0.591460168,0.775608378,0.877079194,0.428380951,0.1957276,0.415526112,0.830536247,0.557730438,0.004293331,0
GR,2000.25,0.396420753,0.927657095,0.998146798,0.581107637,0.323747058,0.952665646,0.25992623,0.720960796,0.74505063,0.684132982,0
GR,2000.5,0.048135146,0.634140061,0.618154124,0.78877338,0.006358478,0.876137521,0.503709041,0.140210989,0.476995832,0.259339644,0
GR,2000.75,0.561734227,0.786783766,0.69090079,0.977105419,0.590482677,0.826584738,0.804998804,0.916334076,0.042492435,0.102874387,0
GR,2001,0.348753798,0.545491492,0.849946797,0.322637736,0.581339752,0.293012068,0.545225028,0.225109644,0.404008205,0.637192874,0
GR,2001.25,0.83186832,0.712166846,0.680116629,0.620817341,0.443376666,0.547035855,0.565891716,0.658138217,0.270936849,0.601282636,0
GR,2001.5,0.834563319,0.217978221,0.927186151,0.075232376,0.749959242,0.614530128,0.901999886,0.861335636,0.9295329,0.350230315,0
GR,2001.75,0.400336616,0.162180138,0.059289999,0.757136553,0.058616275,0.883850591,0.402248322,0.157525844,0.591542601,0.564666464,0
GR,2002,0.807354056,0.048572991,0.3038825,0.559091988,0.509078676,0.017817816,0.353924936,0.444220485,0.099827009,0.431102369,0
GR,2002.25,0.366196285,0.355533791,0.474607167,0.207010885,0.721300288,0.665237081,0.887472661,0.248237877,0.369045115,0.553613826,0
GR,2002.5,0.910138285,0.488171493,0.771200934,0.074504191,0.110218032,0.463614736,0.629026735,0.244037532,0.429552919,0.173863484,0
GR,2002.75,0.744686901,0.255231338,0.490950398,0.170053989,0.968022726,0.709742653,0.043310772,0.743634992,0.305499503,0.278418799,0
GR,2003,0.191739758,0.204277425,0.267467373,0.780275275,0.193383598,0.253361398,0.757547491,0.064133631,0.967089495,0.820367443,0
GR,2003.25,0.932494954,0.520902582,0.300356805,0.807783432,0.848756168,0.231857237,0.727631094,0.831515316,0.367311485,0.90184345,0
GR,2003.5,0.303866292,0.944330013,0.831688782,0.96968772,0.06693373,0.563690653,0.238294426,0.657787286,0.493233396,0.211753072,0
GR,2003.75,0.841704397,0.84627866,0.490506566,0.298891593,0.144588977,0.302470894,0.687002317,0.17137498,0.239703402,0.311428196,0
GR,2004,0.80474925,0.407499677,0.299781331,0.845879113,0.103714685,0.510845928,0.192521902,0.395696283,0.005533209,0.967328613,0
GR,2004.25,0.748247112,0.44638046,0.875915353,0.572286973,0.454734508,0.422611793,0.181549753,0.558266128,0.648616062,0.832705946,0
GR,2004.5,0.246217044,0.604252891,0.036546476,0.821734139,0.796494655,0.859735406,0.278895388,0.868457977,0.808020723,0.898382043,0
GR,2004.75,0.047024732,0.848118255,0.268295227,0.762606703,0.700617437,0.845080434,0.32346467,0.25453003,0.870885215,0.644449309,0
GR,2005,0.900699829,0.586112638,0.999692942,0.504223007,0.762342365,0.578214944,0.692564548,0.536504791,0.153950687,0.702802277,0
GR,2005.25,0.303529729,0.646630056,0.862489295,0.624671568,0.698608309,0.077082704,0.315790003,0.560013349,0.796574933,0.071058169,0
GR,2005.5,0.758785128,0.736666229,0.803973203,0.033492505,0.201673282,0.648289181,0.312105599,0.303183047,0.714945846,0.507612662,0
GR,2005.75,0.655788963,0.39906259,0.829365751,0.086092136,0.026538477,0.114646169,0.717467093,0.099483395,0.359078437,0.310569743,0
GR,2006,0.401733854,0.246033621,0.685396626,0.477773185,0.575894862,0.846375147,0.43482068,0.708137982,0.799147233,0.410529117,0
GR,2006.25,0.027600031,0.616036849,0.373037669,0.021874595,0.47088506,0.472437967,0.333433153,0.874310658,0.209960703,0.938620721,0
GR,2006.5,0.369387366,0.608506429,0.859650883,0.791492776,0.667244827,0.971469689,0.755254499,0.416313655,0.920475181,0.859502055,0
GR,2006.75,0.322730656,0.860146865,0.46832164,0.055688805,0.152498973,0.138057408,0.684912882,0.842994793,0.553176755,0.528775311,0
GR,2007,0.277053101,0.255984142,0.701445532,0.10676097,0.4949407,0.084644069,0.678478115,0.024723693,0.95157776,0.349614997,0
GR,2007.25,0.19262274,0.668704933,0.120209886,0.414104882,0.965845075,0.02055409,0.409997339,0.164111183,0.857815606,0.369864975,0
GR,2007.5,0.860832818,0.493436475,0.263036932,0.935430588,0.216292734,0.850687546,0.460053821,0.284895819,0.032182923,0.858047731,0
GR,2007.75,0.308320759,0.857147945,0.477101575,0.697252858,0.523720965,0.309152231,0.418376252,0.831790068,0.557445983,0.289663688,0
GR,2008,0.721754938,0.79423224,0.724220713,0.414584719,0.132972668,0.024707,0.504188486,0.088805542,0.59519325,0.5371025,0
GR,2008.25,0.378911723,0.889975451,0.594736462,0.191253611,0.679246056,0.534686195,0.401546194,0.03753924,0.079113678,0.547004256,0
GR,2008.5,0.1176461,0.322839272,0.909367723,0.741484249,0.178368124,0.895054488,0.368771865,0.406239714,0.461992317,0.241841539,0
GR,2008.75,0.42933866,0.514902524,0.719524432,0.566657875,0.701197359,0.243358955,0.881348543,0.864062054,0.402820899,0.523618189,0
GR,2009,0.342642682,0.609636384,0.067943662,0.83792945,0.204815586,0.004547308,0.802388156,0.03941033,0.660539381,0.376931598,0
GR,2009.25,0.211235343,0.302060469,0.100942987,0.705925668,0.940585065,0.389084989,0.909730802,0.714514938,0.606100437,0.493419884,0
GR,2009.5,0.049394486,0.275703217,0.067764479,0.531655684,0.811888103,0.693546085,0.51571005,0.736983864,0.141831909,0.722675543,0
GR,2009.75,0.832752835,0.828422067,0.539549253,0.939757019,0.247513502,0.234624801,0.366884904,0.040169153,0.255880795,0.328687594,0
GR,2010,0.366831216,0.844988882,0.374847196,0.329179303,0.485995918,0.342026128,0.283985361,0.628211244,0.307786701,0.731983019,0
GR,2010.25,0.972204763,0.869692213,0.197136934,0.635721914,0.437409753,0.742707132,0.65540109,0.56927335,0.580567139,0.898680813,1
GR,2010.5,0.218738206,0.09231687,0.459647128,0.176712903,0.315587141,0.339944827,0.529307065,0.550035229,0.581713163,0.490582722,1
GR,2010.75,0.26612337,0.09164404,0.267203147,0.720690627,0.421274141,0.135831347,0.28871926,0.194907292,0.080266166,0.586143657,1
GR,2011,0.488892308,0.830178601,0.375562038,0.952664939,0.068153856,0.135998925,0.682019152,0.360699595,0.172320226,0.654263377,1
GR,2011.25,0.077446992,0.999677828,0.692686142,0.007266607,0.88122052,0.183942833,0.2206347,0.076362456,0.64401015,0.708607165,1
GR,2011.5,0.731599362,0.486587085,0.763678518,0.16178118,0.805170088,0.585649131,0.290140413,0.31550128,0.173265254,0.112671413,1
GR,2011.75,0.134620548,0.823892178,0.011813406,0.812655402,0.023296687,0.363539593,0.799951282,0.58758773,0.548353793,0.830583694,1
GR,2012,0.805952743,0.732905699,0.849105403,0.175923876,0.832166468,0.876111593,0.530187387,0.269989975,0.100124905,0.915145693,1
GR,2012.25,0.848609933,0.993506898,0.297154504,0.087832041,0.194566663,0.120760565,0.619212591,0.064554753,0.060107246,0.693199493,1
GR,2012.5,0.51809452,0.189015391,0.099466862,0.728246418,0.468952202,0.118647364,0.455151168,0.461380447,0.308798303,0.833711269,1
GR,2012.75,0.802117504,0.40794059,0.886330608,0.930501466,0.405807525,0.548343329,0.822919582,0.731341285,0.453443026,0.406034007,1
GR,2013,0.031502965,0.233802015,0.611280069,0.947001853,0.156250148,0.990622703,0.313269569,0.19137628,0.828248878,0.250306564,1
GR,2013.25,0.811675774,0.63268542,0.530585066,0.328836217,0.737963625,0.89297798,0.610161521,0.49358504,0.890856243,0.46565182,1
GR,2013.5,0.275754492,0.982925926,0.176560731,0.001444004,0.053304947,0.43428634,0.464290812,0.998301556,0.282429685,0.309060234,1
GR,2013.75,0.008885872,0.610613236,0.995400081,0.144091597,0.914494441,0.096898582,0.71274864,0.932964627,0.240204932,0.577560064,1
GR,2014,0.735330248,0.225384463,0.647474529,0.399361776,0.214698345,0.996546743,0.354152569,0.355023827,0.071191325,0.121029546,1
GR,2014.25,0.601118988,0.791685314,0.179087324,0.679449364,0.31352211,0.26551121,0.018604927,0.993906167,0.564459399,0.97538037,1
GR,2014.5,0.679571256,0.524662951,0.631747888,0.202715429,0.101393984,0.507507089,0.78423274,0.702120003,0.186951997,0.846045366,1
GR,2014.75,0.202411939,0.747181033,0.117103842,0.836340978,0.93847809,0.512518859,0.555322288,0.989791443,0.273361679,0.234040057,1
GR,2015,0.6664797,0.580734648,0.148702622,0.35835886,0.212129347,0.228587384,0.766596482,0.070059707,0.842729592,0.444956414,1
GR,2015.25,0.319049179,0.381638507,0.09534993,0.094562036,0.413126969,0.790393029,0.974004659,0.293753939,0.23875018,0.670468365,1
GR,2015.5,0.930924193,0.691059863,0.805526894,0.473912661,0.934870954,0.58727385,0.320591339,0.617106939,0.231545901,0.858320477,1
GR,2015.75,0.623555503,0.585319873,0.136131527,0.696849228,0.171802884,0.464770226,0.091618862,0.528462398,0.978483925,0.210155157,1
GR,2016,0.629147517,0.567415324,0.484853546,0.748086982,0.586130805,0.716580491,0.514996171,0.75050332,0.949105669,0.380350272,1
GR,2016.25,0.959849752,0.546911771,0.501855396,0.231728573,0.863860171,0.464556255,0.289742258,0.411416004,0.526306807,0.811958102,1
GR,2016.5,0.231251339,0.614214332,0.27861865,0.729590464,0.154418275,0.011649764,0.173809622,0.708630692,0.483927018,0.670077876,1
GR,2016.75,0.919095687,0.820506045,0.981611183,0.733124342,0.938088445,0.184508672,0.817238788,0.674457179,0.332082126,0.125961036,1
HR,1970,0.446722981,0.608142995,0.71191777,0.094986717,0.2759283,0.032137163,0.689768879,0.628903916,0.129151192,0.542454063,0
HR,1970.25,0.124804176,0.273124586,0.127354479,0.970813017,0.740218806,0.281877133,0.963719187,0.757890777,0.895485349,0.765124242,0
HR,1970.5,0.711224608,0.882155342,0.182493232,0.123159801,0.087292865,0.910319722,0.10148193,0.201030619,0.636271248,0.207393818,0
HR,1970.75,0.938089657,0.313548403,0.478932789,0.416251911,0.802512488,0.042549424,0.167523491,0.930074579,0.442222766,0.121006665,0
HR,1971,0.975579117,0.812496283,0.802950335,0.948244691,0.620981663,0.734932317,0.91333262,0.073012677,0.922746597,0.722711595,0
HR,1971.25,0.785232619,0.523393204,0.715502611,0.030387964,0.515798742,0.661052082,0.993534082,0.157579951,0.601140779,0.760366624,0
HR,1971.5,0.503075759,0.139368193,0.877955848,0.401942455,0.816221832,0.340928748,0.579397702,0.966501184,0.596386052,0.094593177,0
HR,1971.75,0.148566978,0.259416624,0.23907891,0.935736477,0.380899859,0.37272299,0.789151777,0.104698644,0.846170744,0.863651619,0
HR,1972,0.732700395,0.132686178,0.186384394,0.098586768,0.555222228,0.991053752,0.41489295,0.901320697,0.263509534,0.252357801,0
HR,1972.25,0.52992674,0.324807375,0.067152827,0.05333196,0.53148387,0.718911058,0.434097132,0.855595075,0.798058795,0.76623112,0
HR,1972.5,0.777233324,0.875030177,0.875052052,0.719271203,0.532807983,0.214076568,0.566202199,0.082492522,0.34578626,0.805150195,0
HR,1972.75,0.378123525,0.03728497,0.334639333,0.557288017,0.52940752,0.330147478,0.104540407,0.525463614,0.115264826,0.722895035,0
HR,1973,0.264357434,0.502758334,0.511249031,0.675212455,0.558771222,0.597261861,0.788421945,0.848311372,0.609496323,0.426201985,0
HR,1973.25,0.601819698,0.248667096,0.132661183,0.501682512,0.972498941,0.658109705,0.494605136,0.796408781,0.910667194,0.486747272,0
HR,1973.5,0.726922497,0.752230273,0.012484929,0.838660341,0.432848871,0.319563487,0.628762893,0.072629341,0.26378679,0.057595359,0
HR,1973.75,0.725554707,0.950279372,0.096098411,0.727482529,0.994742338,0.465885793,0.959661103,0.656861517,0.219747295,0.368422178,0
HR,1974,0.383074925,0.745607751,0.82032622,0.045724879,0.898702576,0.562908293,0.406665871,0.597440885,0.323354607,0.033972964,0
HR,1974.25,0.564483713,0.501759959,0.594379289,0.279845768,0.630640561,0.900523849,0.254391078,0.166132645,0.486121454,0.220507557,0
HR,1974.5,0.696413895,0.151693853,0.176337194,0.608582338,0.130115208,0.760199637,0.752384289,0.010233644,0.401710396,0.678685679,0
HR,1974.75,0.876591158,0.864130103,0.716976799,0.572082584,0.242373533,0.236616354,0.473737871,0.401751658,0.016449074,0.732057509,0
HR,1975,0.245511608,0.322587251,0.369952296,0.795246056,0.998593446,0.669889061,0.478741035,0.893799537,0.421538834,0.476888408,0
HR,1975.25,0.004339026,0.982426804,0.617431511,0.041567675,0.008632956,0.448907141,0.155476067,0.269617235,0.034525339,0.403976467,0
HR,1975.5,0.360170964,0.867815769,0.748439276,0.614017129,0.085100385,0.050140769,0.934387161,0.168144141,0.627746351,0.707279208,0
HR,1975.75,0.520364482,0.58574484,0.409703164,0.960963723,0.369770292,0.600519137,0.366802804,0.860994043,0.477527062,0.290366489,0
HR,1976,0.746829234,0.680578475,0.522002135,0.680442923,0.223604363,0.8699112,0.403327386,0.360352077,0.692685389,0.672624866,0
HR,1976.25,0.062218329,0.14333729,0.585206507,0.764283595,0.252458065,0.00319091,0.207779534,0.375360583,0.725830261,0.471219711,0
HR,1976.5,0.491021882,0.347514764,0.026355996,0.783792253,0.05351605,0.568167332,0.963946786,0.080852196,0.407555124,0.109561237,0
HR,1976.75,0.9569902,0.611487916,0.135971002,0.435867214,0.547179211,0.046453088,0.265097685,0.620144812,0.008821787,0.270499197,0
HR,1977,0.532528663,0.810042718,0.034287919,0.428424142,0.776132623,0.77923929,0.296027648,0.457495662,0.220037617,0.542969855,0
